product_id,product_name,brand,category,subcategory,model_number,description,price,currency,voltage,power,frequency,rpm,weight,dimensions,material,ip_rating,warranty,manufacturer,country,supplier,source,technical_document,product_url
PID-10857,Kaeser Vane Compressor KAE-CMP-1397,Kaeser,Compressors,Vane Compressor,KAE-CMP-1397,"Compact and durable Vane Compressor with 22 kW rating, rated for 460 V 60Hz networks.",4726.48,USD,460 V 60Hz,22 kW,50 Hz,1480 RPM,309.3 kilograms,1090 x 595 x 221 mm,Heavy Gauge Steel Housing,IP65,24 months,Kaeser,France,Global Electro Corp,Distributor Catalog EU,https://docs.productiq-assets.com/specs/kaeser/kae-cmp-1397.pdf,https://www.industrial-supply-direct.com/item/kae-cmp-1397
PID-10858,Legrand Molded Case Circuit Breaker (MCCB) LEG-ELC-7386,Legrand,Electrical Components,Molded Case Circuit Breaker (MCCB),LEG-ELC-7386,"Legrand Molded Case Circuit Breaker (MCCB) LEG-ELC-7386 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",21840.52,EUR,400 V,250 kVA,50 Hz,N/A,72.6 LBS,"35.9"" x 26.8"" x 7.0""",Thermoset Resin,IP40,2 Years,Legrand,United Kingdom,Nordic Machinery Hub,Field Engineering Audit,https://docs.productiq-assets.com/specs/legrand/leg-elc-7386.pdf,invalid-url-item
PID-10859,Flowserve Check Valve FLO-VLV-8392,Flowserve,Valves,Check Valve,FLO-VLV-8392,<div><p>Industrial Valves - FLO-VLV-8392</p><span>Manufacturer: Flowserve</span><br>Standard spec with warranty: 12 Months</div>,,,24 V DC,,60 Hz,,349.8 lbs,L:1166 W:349 H:673,CF8M Stainless,,12 Months,Flowserve,Japan,Precision Parts Direct,OEM Technical Data Sheet,https://docs.productiq-assets.com/specs/flowserve/flo-vlv-8392.pdf,https://www.industrial-supply-direct.com/item/flo-vlv-8392
PID-10860,Boge Oil-Free Scroll Compressor BOG-CMP-8415,Boge,Compressors,Oil-Free Scroll Compressor,BOG-CMP-8415,"*** BOGE SPECIAL PROMO *** Model BOG-CMP-8415. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",5770.55,EUR,400 V,100 HP,50 Hz,3000 rpm,33.3 g,591 x 534 x 654 mm,Acoustic Enclosure,IP54,12 Months,Boge,China,Precision Parts Direct,OEM Technical Data Sheet,https://docs.productiq-assets.com/specs/boge/bog-cmp-8415.pdf,invalid-url-item
PID-10861,Atlas Copco Reciprocating Air Compressor ATL-CMP-5006,Atlas Copco,Compressors,Reciprocating Air Compressor,ATL-CMP-5006,REDUNDANT RECORD: Atlas Copco ATL-CMP-5006 Compressors Reciprocating Air Compressor. Contact supplier Global Electro Corp for spec sheet.,1522.45,,3.3 kV,22 kW,60 Hz,2950 RPM,248.7 KG,"10.1"" x 31.0"" x 19.5""",Heavy Gauge Steel Housing,IP54,2 Years,Atlas Copco,Germany,Global Electro Corp,Supplier Price File 2024,https://docs.productiq-assets.com/specs/atlas_copco/atl-cmp-5006.pdf,https://www.industrial-supply-direct.com/item/atl-cmp-5006
PID-10862,Xylem Diaphragm Pump XYL-PMP-5022,Xylem,Pumps,Diaphragm Pump,XYL-PMP-5022,"Compact and durable Diaphragm Pump with 5 HP rating, rated for 400v networks.",14439.56,EUR,400v,5 HP,60 Hz,3500 rpm,323.5 kilograms,1070x109x567mm,Bronze,IP 68,24 months,Xylem,Italy,Apex Industrial Supplies,Vendor Portal Upload,https://docs.productiq-assets.com/specs/xylem/xyl-pmp-5022.pdf,https://www.industrial-supply-direct.com/item/xyl-pmp-5022
PID-10863,Atlas Copco Reciprocating Air Compressor ATL-CMP-4550,Atlas Copco,Compressors,Reciprocating Air Compressor,ATL-CMP-4550,"Compact and durable Reciprocating Air Compressor with 75KW rating, rated for 400 V networks.",12738.1,EUR,400 V,75KW,50 Hz,2950 RPM,278.5 kg.,"13.2"" x 28.1"" x 11.4""",Heavy Gauge Steel Housing,IP65,12 Months,Atlas Copco,United Kingdom,Nordic Machinery Hub,OEM Technical Data Sheet,https://docs.productiq-assets.com/specs/atlas_copco/atl-cmp-4550.pdf,https://www.industrial-supply-direct.com/item/atl-cmp-4550
PID-10864,Honeywell Analytics Gas Detection Monitor HON-SFT-3316,Honeywell Analytics,Safety Equipment,Gas Detection Monitor,HON-SFT-3316,"*** HONEYWELL ANALYTICS SPECIAL PROMO *** Model HON-SFT-3316. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",14067.01,,24VDC,0.02 kW,50/60 Hz,N/A,165.1 KG,50.0x65.7x63.7 cm,Flameproof Aluminum,IP69K,,Honeywell Analytics,Sweden,Precision Parts Direct,Distributor Catalog EU,https://docs.productiq-assets.com/specs/honeywell_analytics/hon-sft-3316.pdf,https://www.industrial-supply-direct.com/item/hon-sft-3316
PID-10865,Koyo Cylindrical Roller Bearing KOY-BRG-2127,Koyo,Bearings,Cylindrical Roller Bearing,KOY-BRG-2127,"Compact and durable Cylindrical Roller Bearing with standard power rating, rated for multi-voltage networks.",18917.08,GBP,,,N/A,6000 RPM,45.8 kg.,309x483x290mm,Stainless Steel 440C,Open,12 Months,Koyo,France,Continental Drive Systems,Vendor Portal Upload,https://docs.productiq-assets.com/specs/koyo/koy-brg-2127.pdf,https://www.industrial-supply-direct.com/item/koy-brg-2127
PID-10866,Schneider Electric Human Machine Interface (HMI) SCH-CTL-1445,Schneider Electric,Control Systems,Human Machine Interface (HMI),SCH-CTL-1445,"Compact and durable Human Machine Interface (HMI) with 22 kW rating, rated for 400 V 3PH networks.",,USD,400 V 3PH,22 kW,0-400 Hz Output,N/A,414.4 KG,564x180x883mm,Polycarbonate / Aluminum,ip20,5 Years,Schneider Electric,Finland,Apex Industrial Supplies,OEM Technical Data Sheet,https://docs.productiq-assets.com/specs/schneider_electric/sch-ctl-1445.pdf,https://www.industrial-supply-direct.com/item/sch-ctl-1445
PID-10867,Baldor-Reliance Explosion-Proof Motor BAL-MTR-4654,Baldor-Reliance,Industrial Motors,Explosion-Proof Motor,BAL-MTR-4654,"Compact and durable Explosion-Proof Motor with 20 HP rating, rated for 400V networks.",1129.63,USD,400V,20 HP,60 Hz,1450 RPM,88.7 kg,"39.9"" x 27.4"" x 35.1""",Aluminum,IP 55,5 Years,Baldor-Reliance,United Kingdom,TechFlow Solutions,Distributor Catalog EU,https://docs.productiq-assets.com/specs/baldor-reliance/bal-mtr-4654.pdf,https://www.industrial-supply-direct.com/item/bal-mtr-4654
PID-10868,Pepperl+Fuchs Explosion Proof Beacon PEP-SFT-8816,Pepperl+Fuchs,Safety Equipment,Explosion Proof Beacon,PEP-SFT-8816,"Compact and durable Explosion Proof Beacon with 15 W rating, rated for Battery / 3.6V networks.",15014.71,$,Battery / 3.6V,15 W,DC,N/A,233.8 kg,1194 x 778 x 204 mm,Anodized Aluminum,IP69K,1 Year Standard,Pepperl+Fuchs,United Kingdom,Global Electro Corp,Distributor Catalog EU,https://docs.productiq-assets.com/specs/pepperl+fuchs/pep-sft-8816.pdf,https://www.industrial-supply-direct.com/item/pep-sft-8816
PID-10869,Sullair Reciprocating Air Compressor SUL-CMP-2551,Sullair,Compressors,Reciprocating Air Compressor,SUL-CMP-2551,REDUNDANT RECORD: Sullair SUL-CMP-2551 Compressors Reciprocating Air Compressor. Contact supplier Precision Parts Direct for spec sheet.,19912.7,$,400V 50Hz,100 HP,50 Hz,1480 RPM,274.9 KG,1138x172x190mm,Cast Iron Block,IP55,36 Months Extended,Sullair,Finland,Precision Parts Direct,Field Engineering Audit,https://docs.productiq-assets.com/specs/sullair/sul-cmp-2551.pdf,invalid-url-item
PID-10870,Sick Safety Light Curtain SIC-SFT-2864,Sick,Safety Equipment,Safety Light Curtain,SIC-SFT-2864,"*** SICK SPECIAL PROMO *** Model SIC-SFT-2864. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",12032.72,USD,24 V DC,10 W,50/60 Hz,N/A,361.5 KG,1179 x 437 x 374 mm,Anodized Aluminum,IP65,24 months,Sick,Finland,Apex Industrial Supplies,Field Engineering Audit,https://docs.productiq-assets.com/specs/sick/sic-sft-2864.pdf,https://www.industrial-supply-direct.com/item/sic-sft-2864
PID-10871,Gardner Denver Centrifugal Turbo Compressor GAR-CMP-7087,Gardner Denver,Compressors,Centrifugal Turbo Compressor,GAR-CMP-7087,REDUNDANT RECORD: Gardner Denver GAR-CMP-7087 Compressors Centrifugal Turbo Compressor. Contact supplier TechFlow Solutions for spec sheet.,5463.66,EUR,400 volts,50 HP,60 Hz,2950 RPM,272.7 KG,75.9x45.0x20.8 cm,Acoustic Enclosure,IP65,12 Months,Gardner Denver,Sweden,TechFlow Solutions,Vendor Portal Upload,https://docs.productiq-assets.com/specs/gardner_denver/gar-cmp-7087.pdf,invalid-url-item
PID-10872,Timken Cylindrical Roller Bearing TIM-BRG-3940,Timken,Bearings,Cylindrical Roller Bearing,TIM-BRG-3940,"Timken Cylindrical Roller Bearing TIM-BRG-3940 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",16984.98,GBP,N/A,N/A,N/A,4500 max RPM,250.8 kg.,L:742 W:498 H:322,Ceramic Hybrid,N/A,2 Years,Timken,United Kingdom,Continental Drive Systems,Distributor Catalog EU,https://docs.productiq-assets.com/specs/timken/tim-brg-3940.pdf,https://www.industrial-supply-direct.com/item/tim-brg-3940
PID-10873,Caterpillar Automatic Transfer Switch CAT-PWR-8022,Caterpillar,Power Equipment,Automatic Transfer Switch,CAT-PWR-8022,Heavy-duty industrial grade Automatic Transfer Switch engineered by Caterpillar. Designed for continuous continuous operation in harsh industrial environments with high thermal efficiency and rugged construction.,8750.9,EUR,11 kV,,50/60 Hz,N/A,50.7 lbs,485 x 436 x 766 mm,Galvanized Steel Weatherproof,IP20,1 Year Standard,Caterpillar,China,Apex Industrial Supplies,Supplier Price File 2024,https://docs.productiq-assets.com/specs/caterpillar/cat-pwr-8022.pdf,https://www.industrial-supply-direct.com/item/cat-pwr-8022
PID-10874,Vertiv Liebert Online Double-Conversion UPS VER-PWR-8025,Vertiv Liebert,Power Equipment,Online Double-Conversion UPS,VER-PWR-8025,"*** VERTIV LIEBERT SPECIAL PROMO *** Model VER-PWR-8025. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",11521.61,EUR,400 V 3-Phase,,50 Hz,1500 RPM,78.9 kilograms,292x731x637mm,Marine Grade Aluminum,IP20,,Vertiv Liebert,France,Precision Parts Direct,Distributor Catalog EU,https://docs.productiq-assets.com/specs/vertiv_liebert/ver-pwr-8025.pdf,https://www.industrial-supply-direct.com/item/ver-pwr-8025
PID-10875,Kaeser Rotary Screw Compressor KAE-CMP-2542,Kaeser,Compressors,Rotary Screw Compressor,KAE-CMP-2542,"Compact and durable Rotary Screw Compressor with standard power rating, rated for 460 V 60Hz networks.",7024.88,$,460 V 60Hz,,50 Hz,3000 rpm,5.8 LBS,942 x 459 x 818 mm,Cast Iron Block,IP65,12 Months,Kaeser,China,Nordic Machinery Hub,Field Engineering Audit,,https://www.industrial-supply-direct.com/item/kae-cmp-2542
PID-10876,SKF Pillow Block Bearing SKF-BRG-5669,SKF,Bearings,Pillow Block Bearing,SKF-BRG-5669,"SKF Pillow Block Bearing SKF-BRG-5669 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",11922.75,EUR,,N/A,N/A,4500 max RPM,281.6 LBS,466 x 494 x 177 mm,Stainless Steel 440C,,12 Months,SKF,Switzerland,TechFlow Solutions,Field Engineering Audit,https://docs.productiq-assets.com/specs/skf/skf-brg-5669.pdf,https://www.industrial-supply-direct.com/item/skf-brg-5669
PID-10877,SMA Solar Online Double-Conversion UPS SMA-PWR-1577,SMA Solar,Power Equipment,Online Double-Conversion UPS,SMA-PWR-1577,"*** SMA SOLAR SPECIAL PROMO *** Model SMA-PWR-1577. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",5869.13,EUR,480 V,1200 kW,60 Hz,N/A,242.9 kg,290x166x740mm,Acoustic Heavy Steel,IP20,36 Months Extended,SMA Solar,Germany,Continental Drive Systems,Field Engineering Audit,https://docs.productiq-assets.com/specs/sma_solar/sma-pwr-1577.pdf,https://www.industrial-supply-direct.com/item/sma-pwr-1577
PID-10878,Koyo Spherical Roller Bearing KOY-BRG-5817,Koyo,Bearings,Spherical Roller Bearing,KOY-BRG-5817,<div><p>Industrial Bearings - KOY-BRG-5817</p><span>Manufacturer: Koyo</span><br>Standard spec with warranty: 5 Years</div>,10240.26,EUR,,N/A,N/A,6000 RPM,214.0 kg,117.8x49.0x54.6 cm,Stainless Steel 440C,ZZ Shielded,5 Years,Koyo,China,Nordic Machinery Hub,Distributor Catalog EU,https://docs.productiq-assets.com/specs/koyo/koy-brg-5817.pdf,https://www.industrial-supply-direct.com/item/koy-brg-5817
PID-10879,Honeywell RTD Temp Sensor HON-SNS-3893,Honeywell,Sensors,,HON-SNS-3893,REDUNDANT RECORD: Honeywell HON-SNS-3893 Sensors . Contact supplier Global Electro Corp for spec sheet.,22677.85,GBP,4-20mA 24V,< 3W,N/A,N/A,384.0 g,"46.1"" x 29.0"" x 19.0""",316L SS,IP69K,,Honeywell,Germany,Global Electro Corp,Field Engineering Audit,https://docs.productiq-assets.com/specs/honeywell/hon-sns-3893.pdf,https://www.industrial-supply-direct.com/item/hon-sns-3893
PID-10880,Schneider Electric Variable Frequency Drive (VFD) SCH-CTL-4432,Schneider Electric,Control Systems,Variable Frequency Drive (VFD),SCH-CTL-4432,"Schneider Electric Variable Frequency Drive (VFD) SCH-CTL-4432 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",2383.86,USD,24vdc,7.5 kW,0-400 Hz Output,N/A,154.7 KG,L:1032 W:317 H:381,Polycarbonate / Aluminum,IP20 / NEMA 1,5 Years,Schneider Electric,France,Continental Drive Systems,Supplier Price File 2024,https://docs.productiq-assets.com/specs/schneider_electric/sch-ctl-4432.pdf,https://www.industrial-supply-direct.com/item/sch-ctl-4432
PID-10881,SMA Solar Solar Inverter Grid-Tied SMA-PWR-8487,SMA Solar,Power Equipment,Solar Inverter Grid-Tied,SMA-PWR-8487,"Compact and durable Solar Inverter Grid-Tied with 250 kVA rating, rated for 230 V Single Phase networks.",16844.54,,230 V Single Phase,250 kVA,60 Hz,N/A,342.0 kilograms,101.7x20.5x44.4 cm,Acoustic Heavy Steel,IP23,1 Year Standard,SMA Solar,Italy,Apex Industrial Supplies,Supplier Price File 2024,https://docs.productiq-assets.com/specs/sma_solar/sma-pwr-8487.pdf,https://www.industrial-supply-direct.com/item/sma-pwr-8487
PID-10882,Banner Engineering Safety Light Curtain BAN-SFT-2571,Banner Engineering,Safety Equipment,Safety Light Curtain,BAN-SFT-2571,"Banner Engineering Safety Light Curtain BAN-SFT-2571 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",15921.19,$,Battery / 3.6V,0.02 kW,50/60 Hz,N/A,10.8 kg.,"5.3"" x 30.0"" x 17.4""",Reinforced Polymer,IP69K,,Banner Engineering,Finland,Global Electro Corp,Field Engineering Audit,https://docs.productiq-assets.com/specs/banner_engineering/ban-sft-2571.pdf,invalid-url-item
PID-10883,NSK Pillow Block Bearing NSK-BRG-8121,NSK,Bearings,Pillow Block Bearing,NSK-BRG-8121,REDUNDANT RECORD: NSK NSK-BRG-8121 Bearings Pillow Block Bearing. Contact supplier Global Electro Corp for spec sheet.,19968.86,USD,,N/A,N/A,3200 RPM,147.4 g,97.6x27.6x87.3 cm,High Carbon Chrome Steel 100Cr6,Open,36 Months Extended,NSK,France,Global Electro Corp,Distributor Catalog EU,https://docs.productiq-assets.com/specs/nsk/nsk-brg-8121.pdf,https://www.industrial-supply-direct.com/item/nsk-brg-8121
PID-10884,ABB Ability Programmable Logic Controller (PLC) ABB-CTL-7313,ABB Ability,Control Systems,Programmable Logic Controller (PLC),ABB-CTL-7313,<div><p>Industrial Control Systems - ABB-CTL-7313</p><span>Manufacturer: ABB Ability</span><br>Standard spec with warranty: </div>,12333.04,GBP,400 V 3PH,1.5 kW,50/60 Hz,N/A,,702x758x615mm,Polycarbonate / Aluminum,IP20,,ABB Ability,United Kingdom,Nordic Machinery Hub,Field Engineering Audit,https://docs.productiq-assets.com/specs/abb_ability/abb-ctl-7313.pdf,https://www.industrial-supply-direct.com/item/abb-ctl-7313
PID-10885,Siemens Servo Motor SIE-MTR-6366,Siemens,Industrial Motors,Servo Motor,SIE-MTR-6366,"Compact and durable Servo Motor with 7.5 kW rating, rated for 400 volts networks.",1319.15,€,400 volts,7.5 kW,50Hz,1750 RPM,336.9 g,314x650x173mm,Aluminum,IP 55,2 Years,Siemens,Italy,Nordic Machinery Hub,OEM Technical Data Sheet,https://docs.productiq-assets.com/specs/siemens/sie-mtr-6366.pdf,https://www.industrial-supply-direct.com/item/sie-mtr-6366
PID-10886,Baldor-Reliance Synchronous Motor BAL-MTR-3032,Baldor-Reliance,Industrial Motors,Synchronous Motor,BAL-MTR-3032,"*** BALDOR-RELIANCE SPECIAL PROMO *** Model BAL-MTR-3032. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",6779.78,EUR,0.4 kV,7.5KW,60 Hz,3000 RPM,20.9 LBS,110.0x60.7x37.1 cm,Ductile Iron,,36 Months Extended,Baldor-Reliance,Japan,Precision Parts Direct,ERP Master Data,https://docs.productiq-assets.com/specs/baldor-reliance/bal-mtr-3032.pdf,https://www.industrial-supply-direct.com/item/bal-mtr-3032
PID-10887,Ingersoll Rand Vane Compressor ING-CMP-6802,Ingersoll Rand,Compressors,,ING-CMP-6802,"Ingersoll Rand Vane Compressor ING-CMP-6802 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",18018.97,,3.3 kV,110 kW,60 Hz,2950 RPM,390.3 lbs,264x415x711mm,Cast Iron Block,IP54,24 months,Ingersoll Rand,United States,TechFlow Solutions,Distributor Catalog EU,https://docs.productiq-assets.com/specs/ingersoll_rand/ing-cmp-6802.pdf,https://www.industrial-supply-direct.com/item/ing-cmp-6802
PID-10888,Endress+Hauser RTD Temp Sensor END-SNS-1953,Endress+Hauser,Sensors,RTD Temp Sensor,END-SNS-1953,"Endress+Hauser RTD Temp Sensor END-SNS-1953 offers industry leading performance, low vibration levels, and optimized lifecycle costs. Complies with ISO 9001 and CE directives.",13739.88,USD,24 V DC,2 W,50/60 Hz,N/A,442.5 kilograms,965x474x351mm,PVDF,ip67,2 Years,Endress+Hauser,Sweden,Nordic Machinery Hub,Field Engineering Audit,https://docs.productiq-assets.com/specs/endress+hauser/end-sns-1953.pdf,https://www.industrial-supply-direct.com/item/end-sns-1953
PID-10889,ABB Explosion-Proof Motor ABB-MTR-8641,ABB,Industrial Motors,Explosion-Proof Motor,ABB-MTR-8641,Heavy-duty industrial grade Explosion-Proof Motor engineered by ABB. Designed for continuous continuous operation in harsh industrial environments with high thermal efficiency and rugged construction.,1762.39,$,400V,15 kW,50Hz,2950 RPM,447.1 kg,"29.6"" x 24.2"" x 12.6""",Ductile Iron,,,ABB,France,Nordic Machinery Hub,ERP Master Data,https://docs.productiq-assets.com/specs/abb/abb-mtr-8641.pdf,https://www.industrial-supply-direct.com/item/abb-mtr-8641
PID-10890,Siemens Air Circuit Breaker (ACB) SIE-ELC-9367,Siemens,Electrical Components,Air Circuit Breaker (ACB),SIE-ELC-9367,"Compact and durable Air Circuit Breaker (ACB) with 630 A Rating rating, rated for 230/400V networks.",11728.28,EUR,230/400V,630 A Rating,50 Hz,N/A,277.3 g,L:372 W:477 H:513,Silver Alloy Contacts,IP30,36 Months Extended,Siemens,Germany,Continental Drive Systems,ERP Master Data,https://docs.productiq-assets.com/specs/siemens/sie-elc-9367.pdf,https://www.industrial-supply-direct.com/item/sie-elc-9367
PID-10891,Kitz Globe Control Valve KIT-VLV-4793,Kitz,Valves,Globe Control Valve,KIT-VLV-4793,"*** KITZ SPECIAL PROMO *** Model KIT-VLV-4793. High reliability, certified quality. Suitable for power, water, oil&gas applications. Order now.",4401.19,EUR,None,0.05 kW,50 Hz,,32.5 kg,542 x 190 x 644 mm,Forged Steel A105,IP66,24 months,Kitz,Japan,Nordic Machinery Hub,Supplier Price File 2024,https://docs.productiq-assets.com/specs/kitz/kit-vlv-4793.pdf,https://www.industrial-supply-direct.com/item/kit-vlv-4793
PID-10892,Flowserve Diaphragm Pump FLO-PMP-9197,Flowserve,Pumps,,FLO-PMP-9197,<div><p>Industrial Pumps - FLO-PMP-9197</p><span>Manufacturer: Flowserve</span><br>Standard spec with warranty: 36 Months Extended</div>,6330.41,EUR,400 V,11 kW,60 Hz,1450 RPM,412.6 KG,1084 x 760 x 331 mm,Stainless Steel 316,IP55,36 Months Extended,Flowserve,France,Nordic Machinery Hub,Field Engineering Audit,https://docs.productiq-assets.com/specs/flowserve/flo-pmp-9197.pdf,https://www.industrial-supply-direct.com/item/flo-pmp-9197
